taxonID	scientificName	class	vernacularName	language
2155554	Selenops cocheleti Simon, 1880	Arachnida	wall crab spiders	en
2155525	Selenops buscki Muma, 1953	Arachnida	wall crab spiders	en
2155538	Selenops mexicanus Keyserling, 1880	Arachnida	wall crab spiders	en
8346436	Selenops petenajtoy Crews, 2011	Arachnida	wall crab spiders	en
2155570	Selenops minutus F.O.Pickard-Cambridge, 1900	Arachnida	wall crab spiders	en
2155498	Selenops bifurcatus Banks, 1909	Arachnida	wall crab spiders	en
1850506	Pseudotelphusa scalella (Scopoli, 1763)	Insecta	Black-spotted Groundling	en
11047002	Lipaugus conditus (Snow, 1980)	Aves	Grey-winged Cotinga	en
4527903	Pseudotelphusa paripunctella (Thunberg, 1794)	Insecta	Tawny Groundling	en
9408826	Drawida hattamimizu Hatai, 1930	Clitellata	Hatta Earthworm	en
